customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth
8626-XHBIE,male,0,no,Yes,56,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,mailed check,0.06517412935323383,0.16217401338564508,0,25.432142857142857
4628-CTTLA,male,0,no,No,57,No,No phone service,dsl,No,Yes,No,No,Yes,No,Month-to-month,Yes,electronic check,0.20945273631840794,0.24147819063004847,1,37.04298245614035
3192-LNKRK,male,0,yes,Yes,34,Yes,No,fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,mailed check,0.6547263681592039,0.3336198938379875,0,85.58676470588235
4439-YRNVD,female,0,no,No,10,No,No phone service,dsl,No,Yes,No,Yes,No,No,Month-to-month,No,electronic check,0.17910447761194026,0.040987768289868456,0,37.4
2876-VBBBL,female,0,no,No,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,0.019900497512437804,0.00016732056312024,1,20.25
6834-NXDCA,female,0,no,No,13,No,No phone service,dsl,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.056218905472636804,0.032540964689591514,1,23.138461538461538
2208-UGTGR,male,0,no,No,56,Yes,Yes,fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,electronic check,0.799502487562189,0.6418474498038311,0,99.66160714285715
3005-TYFRD,female,0,yes,No,55,Yes,Yes,fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,credit card (automatic),0.8497512437810945,0.6528790676205861,0,103.21181818181817
8670-MEFCP,female,0,yes,Yes,36,Yes,Yes,dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),0.7427860696517413,0.3877740595430418,0,93.86805555555556
3079-BCHLN,male,0,yes,No,47,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,bank transfer (automatic),0.01641791044776117,0.10664089545349643,0,20.06276595744681
7777-UNYHB,female,0,yes,Yes,12,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,credit card (automatic),0.01840796019900498,0.02464804984998846,0,19.366666666666667
5597-GLBUC,female,0,no,No,1,Yes,No,fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,electronic check,0.6686567164179105,0.007690976228940689,1,85.45
7278-CKDNC,male,1,no,No,24,Yes,Yes,fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,electronic check,0.6194029850746269,0.23882414031848603,0,87.01875
2748-MYRVK,female,0,no,No,63,Yes,Yes,fiber optic,No,Yes,No,No,Yes,Yes,One year,No,bank transfer (automatic),0.8124378109452737,0.7060004615739672,1,97.41269841269842
8450-UYIBU,female,1,no,No,35,No,No phone service,dsl,No,No,Yes,No,Yes,No,Month-to-month,Yes,electronic check,0.21492537313432836,0.1633741057004385,0,40.988571428571426
2969-VAPYH,female,0,no,No,67,Yes,No,dsl,Yes,Yes,No,Yes,No,No,One year,No,credit card (automatic),0.4203980099502488,0.44440341564735747,0,57.76119402985075
4822-YCXMX,male,0,no,No,25,Yes,Yes,fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,electronic check,0.6621890547263681,0.23363143318716825,1,81.738
7181-OQCUT,male,0,no,No,21,Yes,Yes,fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,mailed check,0.8517412935323382,0.25342718670666975,0,105.47619047619048
8474-UMLNT,female,0,no,No,13,Yes,No,dsl,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,bank transfer (automatic),0.49303482587064673,0.09502077082852528,0,64.78846153846153
9821-POOTN,male,0,yes,No,35,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5666666666666667,0.29510731594738054,1,73.60571428571428
3836-FZSDJ,male,1,yes,No,71,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.06567164179104479,0.21719363027925226,0,26.774647887323944
9142-XMYJH,female,0,no,No,29,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,credit card (automatic),0.010945273631840807,0.0672513270251558,0,20.7448275862069
6559-ILWKJ,male,0,yes,No,71,No,No phone service,dsl,No,Yes,No,No,Yes,Yes,Two year,No,electronic check,0.309452736318408,0.4034675744288022,1,49.51056338028169
0187-QSXOE,male,1,yes,No,7,Yes,No,fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,electronic check,0.7039800995024875,0.06769559196861298,0,86.49285714285715
7733-UDMTP,female,1,no,No,57,No,No phone service,dsl,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,0.3656716417910447,0.35486383567966767,0,54.28157894736842
2649-HWLYB,male,0,yes,No,65,Yes,Yes,dsl,Yes,No,Yes,Yes,No,Yes,Two year,No,bank transfer (automatic),0.5761194029850747,0.5666685898915301,0,75.83923076923077
5214-CHIWJ,male,0,no,No,27,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,0.020398009950248763,0.06649549965381953,0,22.038888888888888
4229-CZMLL,male,0,no,No,6,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5636815920398011,0.052042464804985006,1,78.3
6904-JLBGY,female,1,no,No,72,Yes,Yes,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),0.9860696517412934,0.9713189476113547,0,117.17013888888889
2465-BLLEU,male,0,no,No,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,0.014925373134328346,0.0001096238172167089,0,19.75
1685-VAYJF,male,0,no,No,11,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,No,credit card (automatic),0.2681592039800995,0.05460420032310178,0,44.72727272727273
8874-EJNSR,male,0,yes,Yes,39,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.06915422885572137,0.11183360258481423,0,25.33205128205128
6917-YACBP,female,1,no,No,59,Yes,Yes,fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,electronic check,0.7114427860696517,0.6321370874682668,0,93.16779661016949
5049-MUBWG,male,0,no,No,26,Yes,No,dsl,Yes,No,No,Yes,Yes,Yes,One year,No,bank transfer (automatic),0.5646766169154228,0.21804177244403417,0,73.39807692307691
4223-WOZCM,male,1,no,No,2,Yes,No,dsl,No,No,Yes,No,No,No,Month-to-month,No,mailed check,0.3154228855721393,0.010189245326563581,0,53.55
0769-MURVM,female,0,yes,Yes,72,No,No phone service,dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.47213930348258704,0.5257962150934687,0,63.54652777777778
9253-VIFJQ,male,0,yes,No,65,Yes,Yes,dsl,Yes,Yes,Yes,No,No,No,One year,No,credit card (automatic),0.48557213930348253,0.4951246249711517,0,66.30076923076923
7030-FZTFM,male,0,yes,Yes,72,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),0.9218905472636817,0.9120643895684284,0,110.03819444444444
9741-YLNTD,male,0,no,No,6,Yes,Yes,fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,bank transfer (automatic),0.6935323383084577,0.05810639279944612,0,87.05833333333334
5917-RYRMG,male,1,no,No,32,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,credit card (automatic),0.015422885572139305,0.06564735748903763,0,18.365625
5120-ZBLAI,female,0,yes,No,50,Yes,Yes,dsl,No,No,Yes,No,Yes,Yes,One year,No,bank transfer (automatic),0.5716417910447761,0.44511885529656126,0,77.524
1194-BHJYC,male,0,yes,No,61,No,No phone service,dsl,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,mailed check,0.43681592039800987,0.4338852988691438,0,61.9483606557377
3663-MITLP,female,0,no,No,15,Yes,No,fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,0.8258706467661691,0.16598776828986847,1,97.15
0906-QVPMS,male,0,yes,No,72,Yes,Yes,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.9641791044776119,0.9613027925225018,0,115.96458333333334
9025-ZRPVR,male,0,no,No,9,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,mailed check,0.006965174129353213,0.019247634433417954,1,20.62222222222222
1905-OEILC,female,0,no,No,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,0.01243781094527363,8.077544426494335e-05,0,19.5
7858-GTZSP,female,0,no,No,12,Yes,Yes,fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,electronic check,0.6796019900497512,0.12094391876298179,0,88.90833333333335
3285-UCQVC,female,0,no,No,37,No,No phone service,dsl,No,No,No,Yes,No,No,Month-to-month,No,credit card (automatic),0.10298507462686568,0.11017193630279253,1,26.31216216216216
6248-BSHKG,male,0,yes,Yes,61,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,0.021393034825870627,0.13935495038079854,0,20.105737704918035
4685-TFLLS,male,0,yes,Yes,18,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,bank transfer (automatic),0.015422885572139305,0.03732979459958459,0,19.016666666666666
3470-BTGQO,male,0,no,Yes,21,Yes,No,dsl,No,No,No,No,No,No,Month-to-month,No,mailed check,0.27263681592039796,0.11149896145857374,0,46.90714285714286
1209-VFFOC,male,0,yes,Yes,68,No,No phone service,dsl,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,mailed check,0.37960199004975126,0.4534560350796215,0,58.065441176470586
8224-DWCKX,male,1,no,No,12,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,credit card (automatic),0.5477611940298507,0.093382183244865,0,69.00416666666666
5482-PLVPE,female,1,no,No,2,No,No phone service,dsl,No,No,No,No,No,No,Month-to-month,No,electronic check,0.06069651741293533,0.002659819986152781,1,20.925
4553-DVPZG,female,0,yes,No,62,Yes,Yes,fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,electronic check,0.8268656716417909,0.7091968612970229,0,99.43064516129031
4902-OHLSK,female,1,no,No,29,Yes,Yes,fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,electronic check,0.8,0.3281733210246942,1,98.71551724137932
6917-IAYHD,male,0,no,Yes,1,No,No phone service,dsl,No,Yes,No,Yes,No,No,Month-to-month,No,mailed check,0.1527363184079602,0.0017078236787445187,0,33.6
0495-ZBNGW,male,1,yes,No,5,Yes,Yes,fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,bank transfer (automatic),0.6134328358208956,0.03752019386106624,1,68.78999999999999
8620-RJPZN,female,0,no,No,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,electronic check,0.024378109452736302,0.0002192476344334178,0,20.7
7572-KPVKK,male,0,no,Yes,62,Yes,Yes,fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,electronic check,0.8537313432835821,0.7583314101084699,0,106.29838709677419
2642-MAWLJ,female,0,yes,Yes,36,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.019900497512437804,0.08067735979690746,0,19.943055555555556
2357-COQEK,female,1,no,No,28,Yes,Yes,fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.8462686567164178,0.3313927994461112,1,103.2375
7103-ZGVNT,female,0,yes,Yes,69,Yes,Yes,dsl,Yes,Yes,No,Yes,Yes,No,One year,No,credit card (automatic),0.5517412935323384,0.5616258942995616,0,70.80942028985508
3737-GCSPV,female,0,yes,No,11,Yes,Yes,fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,credit card (automatic),0.7756218905472637,0.13884721901684746,1,111.09545454545454
2027-WKXMW,female,0,yes,No,63,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,electronic check,0.9004975124378108,0.7907800600046158,0,109.07460317460317
7137-NAXML,male,0,no,No,23,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,bank transfer (automatic),0.018905472636815884,0.04463420263097162,0,17.63478260869565
2428-ZMCTB,male,0,no,No,10,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,credit card (automatic),0.014925373134328346,0.021861297022847913,0,20.825
2961-VNFKL,female,0,yes,No,71,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,credit card (automatic),0.07661691542288557,0.20575813524117242,0,25.378873239436622
1768-HNVGJ,female,1,no,No,45,Yes,Yes,dsl,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,electronic check,0.5154228855721392,0.3512174013385645,0,68.05444444444444
6963-KQYQB,female,0,yes,Yes,70,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.057711442786069655,0.20147126702054005,0,25.210714285714285
5934-RMPOV,female,0,no,Yes,22,Yes,Yes,fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,electronic check,0.6616915422885572,0.20747172859450727,0,82.57954545454545
1207-BLKSA,female,0,yes,Yes,52,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.04776119402985074,0.14266097392107085,0,24.13653846153846
4088-YLDSU,male,0,yes,No,55,Yes,Yes,fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,electronic check,0.854726368159204,0.6605411954765752,1,104.41909090909091
8316-BBQAY,female,0,no,No,65,No,No phone service,dsl,Yes,No,Yes,Yes,Yes,Yes,Two year,No,credit card (automatic),0.4149253731343284,0.4503000230786983,0,60.324615384615385
1166-PQLGG,female,0,yes,Yes,72,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,bank transfer (automatic),0.012935323383084563,0.16670320793907226,0,20.325694444444444
3146-JTQHR,male,0,yes,No,10,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,bank transfer (automatic),0.013432835820895522,0.01969189937687514,0,18.945
4291-YZODP,female,0,no,Yes,7,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,0.01791044776119402,0.009000692360950843,0,13.828571428571427
4395-PZMSN,male,1,no,No,5,Yes,No,fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,electronic check,0.6696517412935323,0.0449688437572121,0,81.7
6427-FEFIG,female,0,yes,Yes,24,Yes,Yes,dsl,Yes,No,Yes,No,Yes,Yes,Two year,No,credit card (automatic),0.6004975124378109,0.21092199399953845,0,76.94375000000001
0017-IUDMW,female,0,yes,Yes,72,Yes,Yes,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,credit card (automatic),0.980597014925373,0.9736845141933995,0,117.45486111111111
8706-HRADD,male,0,no,No,21,No,No phone service,dsl,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,mailed check,0.25174129353233826,0.11455111931687054,0,48.166666666666664
9955-QOPOY,male,0,yes,No,69,No,No phone service,dsl,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,credit card (automatic),0.4233830845771144,0.4897992153242557,0,61.78840579710145
4385-ZKVNW,male,0,yes,Yes,44,Yes,No,dsl,No,Yes,No,Yes,No,No,Month-to-month,Yes,bank transfer (automatic),0.36467661691542286,0.29198015231940916,0,57.934090909090905
5446-DKWYW,female,1,yes,Yes,61,Yes,Yes,dsl,No,No,Yes,No,Yes,No,One year,Yes,electronic check,0.4671641791044776,0.45537156704361875,0,65.00081967213114
2034-CGRHZ,male,1,no,No,24,Yes,Yes,fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,credit card (automatic),0.8427860696517412,0.28593353334871907,1,104.02916666666665
5797-APWZC,female,0,no,No,1,Yes,No,fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,electronic check,0.7199004975124377,0.008285252711747057,1,90.6
3683-QKIUE,female,0,no,No,6,Yes,No,dsl,No,No,No,Yes,No,No,Month-to-month,Yes,bank transfer (automatic),0.32388059701492533,0.031069697669051464,1,48.00833333333333
4228-ZGYUW,male,0,no,No,4,Yes,Yes,fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,electronic check,0.7144278606965173,0.04030694668820679,1,92.025
9031-ZVQPT,male,0,yes,No,72,Yes,Yes,fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,electronic check,0.8950248756218905,0.9025848142164783,0,108.89722222222223
2990-IAJSV,male,0,no,No,72,Yes,Yes,dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.7338308457711442,0.7632067851373182,0,92.12152777777777
8107-KNCIM,male,1,yes,No,14,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5656716417910447,0.1147645972767136,0,72.38214285714285
9027-YFHQJ,male,0,no,No,7,Yes,Yes,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,bank transfer (automatic),0.06766169154228854,0.015480036925917377,0,21.849999999999998
5176-LDKUH,female,0,no,No,48,Yes,No,fiber optic,No,Yes,No,No,No,No,One year,No,electronic check,0.5661691542288557,0.43316985921994,0,78.596875
4644-OBGFZ,male,0,yes,Yes,55,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,mailed check,0.01243781094527363,0.1162647126702054,0,18.66090909090909
7926-IJOOU,male,0,no,No,1,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,credit card (automatic),0.010447761194029848,5.769674590353109e-05,0,19.3
6480-YAGIY,male,0,no,No,45,Yes,No,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,credit card (automatic),0.9348258706467661,0.5784733441033926,0,111.81888888888889
4029-HPFVY,male,0,no,No,3,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,mailed check,0.517910447761194,0.023263327948303717,0,73.46666666666667
7602-DBTOU,female,0,yes,No,71,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,mailed check,0.013432835820895522,0.16128548349873068,0,19.950704225352112
5345-BMKWB,male,0,yes,No,8,Yes,No,no,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,mailed check,0.019900497512437804,0.016103161781675514,0,19.79375
3519-ZKXGG,female,0,yes,No,3,Yes,Yes,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5731343283582089,0.027440572351719365,1,85.53333333333335
5457-COLHT,male,0,yes,Yes,69,Yes,No,dsl,Yes,Yes,No,Yes,Yes,Yes,Two year,No,bank transfer (automatic),0.6208955223880598,0.6374048003692592,0,80.3268115942029
6416-TVAIH,male,0,yes,Yes,1,Yes,No,fiber optic,No,No,No,No,No,No,Month-to-month,Yes,electronic check,0.5,0.005735056542810985,1,68.5
